month,day,year,day_of_year,date,zone,type_of_site,visit site number,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Species,Band,Sex,Plumage,Estado reproductivo,Beak_length,Beak_depth,Beak_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,Pox_size_lesion,Fecal,Narina,Slide,Swab,Blood,Plasma,Recaptured,Notes,Color band,territory,Hemoglobin,HEMATOCRIT,Exportar_sangre,Exportar_swab,check_number
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1720,U,0,0,11.37,10.86,9.2,19,64,19,U,A,3.8,0,0,1,0,1,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1249,M,5,0,11.34,11.31,9.52,19.1,70,18.9,R,NA,NA,0,0,0,0,0,0,1,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1721,M,5,0,10.57,11.96,9.08,25.88,78,NA,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1722,U,0,0,NA,NA,NA,NA,NA,NA,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FUL,SMA1260,M,5,0,8.22,7.59,6,17.57,61,13.33,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1723,U,0,0,10.76,9.42,7.01,20.08,65,27.39,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1724,M,3,0,12.47,10.85,7.55,19.78,67,27.39,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1725,M,5,0,10.84,11.37,7.56,25.71,79,28.21,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1726,U,0,0,10.04,9.83,7.36,16.25,65,17.65,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1727,M,5,0,11.49,10.05,7.34,19.71,65,19.09,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,PAR,SM123,U,0,0,NA,NA,NA,NA,NA,11.73,U,NA,NA,0,0,0,0,0,0,1,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1728,M,1,0,15.03,8.82,7.05,19.7,66,21.6,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1729,U,0,0,12.61,9.76,8.5,17.85,70,22.1,U,NA,NA,0,0,0,0,0,0,,PRESENTA MUDA,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1731,U,0,0,11.37,12.12,10.39,19.15,66,18.57,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,MAG,SM1732,M,5,0,14.98,18.2,14.81,21.7,80,33.64,U,NA,NA,0,0,1,0,1,0,,ANILLO GRIS,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1734,F,0,0,13.74,8.44,7.56,18.86,65,21.67,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1736,M,5,0,10.31,11.78,9.46,23.62,81,32.45,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,PAR,SMA1266,U,0,0,7.44,6.85,6.15,17.32,56,10.91,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1737,M,5,0,10.47,10.45,9.98,25.39,68,32.98,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1738,M,5,0,10.44,11.39,9.85,23.57,84,32.22,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1261,M,5,0,7.7,6.9,5.9,17.18,58,15.22,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,SCA,SM1730,M,4,0,14.07,8.3,6.44,20.24,66,19.78,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1262,M,5,0,8.87,6.67,4.71,19.14,63,15.12,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1263,M,5,0,8.55,6.68,6.01,19.5,64,13.96,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1264,M,4,0,8.28,7.13,5.9,18.53,63,14,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1265,M,5,0,7.89,7.23,5.23,18.21,63,12.34,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,SCA,SM1733,M,5,0,14.99,9.23,6.32,17.88,70,23.19,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1735,U,0,0,11.53,11.32,9.07,21.44,71,22.19,I,A,3.1,0,0,1,0,0,1,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,GAMO,SMC017,F,0,0,15.9,NA,NA,37.16,109,43.35,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,2,2023,33,2-Feb-23,Puerto Ayora,arida,1,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,EA,MYI,SMA1267,U,0,0,12.1,4.863,6.59,24.01,69,14.62,U,NA,NA,0,0,0,0,0,0,,presenta pequeños granos en la garganta,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1268,U,0,0,7.42,6.66,5.26,17.24,59,11.92,U,NA,NA,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1739,U,0,0,10.91,9.43,8.01,18.66,65,29.05,U,NA,NA,0,0,1,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SMA1740,M,5,0,10.06,10.92,8.71,23.9,77,31.53,U,NA,NA,0,0,1,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SMA1741,M,5,0,10.01,11.34,8.86,25.44,80,34.29,U,NA,NA,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,PAR,SMA1269,U,0,0,7.1,6.48,5.36,18.39,60,11.8,U,NA,NA,0,0,1,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1742,U,0,0,10.32,10.68,7.33,19.06,65,23.46,U,NA,NA,0,0,1,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1743,U,0,0,11.71,11.39,8.58,19.76,69,22.97,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1270,U,0,0,9.01,7.57,5.69,17.41,59,14.21,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SM165,M,5,CP2,7.03,6.71,5.67,16.95,61,13.06,U,NA,NA,0,0,0,0,0,0,1,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1744,M,5,0,10.33,11.49,7.29,25.24,86,32.77,U,NA,NA,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,PAR,SMA1271,U,0,0,7.01,6.25,5.23,17.95,60,11.84,U,NA,NA,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1748,M,4,0,10.86,10.06,7.67,19.44,70,20.63,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1274,U,0,0,7.58,7.16,5.69,17.6,59,14.08,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1276,M,5,CP1,8.49,6.86,5.36,16.99,63,14.39,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SMA1277,U,0,0,8.36,6.88,5.22,17.4,60,13.44,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FUL,SM157,M,5,0,6.18,6.88,5.57,15.85,62,14.81,R,NA,NA,0,0,0,0,0,0,1,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1751,U,0,0,11.85,10.41,7.86,19.85,65,21.99,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1752,M,5,CP1,9.72,10.61,7.9,23.28,80,28.15,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1755,U,0,0,11.77,10.75,7.65,19.98,69,28.04,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1757,M,5,CP1,10.37,11.05,8.7,25.02,71,48.1,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1758,U,0,0,11.8,12.21,8.54,20.98,73,22.45,I,A,3.25,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1760,M,5,CP1,10.21,11.32,8.2,24.53,82,39.63,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SH1279,M,5,0,10.14,10.65,8.16,25.88,80,33.39,U,NA,NA,0,,0,0,0,0,1,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1762,M,5,0,10.42,11.3,7.06,22.67,80,34.09,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1745,M,5,0,10.99,11.45,9.77,25.4,83,37.72,I,A,2.58,0,0,1,0,1,0,,,,,,,1,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1746,M,4,0,13.69,9.17,7.73,19.4,68,21.15,R,NA,NA,0,B,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,PP1A533,M,5,0,NA,NA,NA,NA,NA,30.12,NA,NA,NA,0,0,0,0,0,0,,Se liberó,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FUL,SMA1272,U,0,0,8.16,7.26,6.59,18.2,60,12.98,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1747,F,0,BP,16.53,9.37,8.24,18.72,65,23.36,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,PAR,SMA1273,M,1,0,7.45,6.74,5.74,17.73,59,14.14,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FUL,SMA1275,M,5,0,8.35,7.49,6.2,NA,61,NA,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1749,M,4,0,9.87,11.63,9.62,23.53,77,29.86,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1750,M,3,0,NA,NA,NA,NA,NA,22.92,U,NA,NA,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1753,U,0,0,11.42,11.36,9.37,20.1,67,22.03,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1754,U,0,0,10.2,9.91,8.83,17.33,62,17.97,I,A,4.81,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1756,U,0,0,14.61,9.21,7.53,18.48,62,18.57,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1765,M,2,0,11.17,11.23,8.22,19.66,67,22.19,I,A,4.22,0,0,1,0,1,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,CRA,SM1769,F,0,0,10.14,10.02,5.44,24.57,69,30.67,R,NA,NA,0,B,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,DL,FOR,SM1771,U,0,0,10.93,10.85,9.18,21.33,68,25.84,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SH1579,M,5,CP2,NA,NA,NA,NA,NA,NA,R,NA,NA,0,0,0,0,0,0,1,No se tomo muestras,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1759,M,2,0,12.46,13.69,12.29,21.61,71,25.14,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1761,M,4,CP1,10.47,11.25,9.8,25.44,81,30.73,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,PP1A501,M,5,CP2,NA,NA,NA,NA,NA,NA,U,NA,NA,0,0,0,0,0,0,1,peso dice 12.32 pero eso pesa un FUL CREO QUE ESTA MAL,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,SCA,SM1763,M,2,0,11.21,6.97,4.77,15.9,60,18.33,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1764,M,2,CP1,11.28,11.58,9.57,18.98,70,20.6,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1766,M,5,0,10.26,11.59,9.79,24.73,82,29.47,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1767,M,5,CP1,10.51,11.87,9.48,24.24,80,31.44,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,CRA,SM1768,M,5,0,NA,NA,NA,NA,NA,30.18,R,NA,NA,0,0,0,0,0,0,,"Se libero, no se tomaron medidas, muchas aves",,,,,,,
2,3,2023,34,3-Feb-23,Puerto Ayora,arida,2,Barranco,-0.7386212,-90.3017273,0,6:00,9:00,0:00,3,NA,NA,clear,SM,FOR,SM1769,M,3,0,NA,NA,NA,NA,NA,20.53,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,DL,SCA,SM1772,M,2,0,13.4,8.29,5.76,17.46,69,21.8,U,NA,NA,0,A,1,0,0,1,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,DL,FUL,SMA1278,M,5,0,7.85,7.86,4.93,19.56,60,14.51,U,NA,NA,0,A,1,0,1,1,,,,,,,1,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,DL,FOR,SM1773,M,4,0,11.43,9.62,7.16,17.74,68,28.14,R,NA,NA,0,A,1,0,0,1,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,DL,CRA,SM1774,M,5,0,9.76,10.75,8.16,24.31,73,31.52,R,NA,NA,0,A,1,0,0,1,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1279,U,0,0,10.65,7.55,5.59,18.02,60,12.48,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1280,M,0,0,9.48,7.78,5.7,19.43,64,NA,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1281,M,4,0,9.96,8,5.91,19.53,63,13.37,R,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1282,M,5,0,9.67,7.6,5.55,17.89,72,13.26,I,B,4.14,0,0,0,1,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,PAR,SMA1283,U,0,0,8.97,7.6,5.02,19.76,58,11.5,I,A,3.78,0,A,0,1,1,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1285,U,0,0,10.19,7.6,5.53,18.64,62,14.31,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FOR,SM1776,U,0,0,NA,NA,NA,NA,NA,NA,I,A,3.75,0,0,1,1,1,0,,"habian muchas aves que procesar solo tomamos informacion de viruela, anillamos y tomamos muestras sanguineas",,,,,1,1,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FOR,SM1777,U,0,0,NA,NA,NA,NA,NA,NA,I,A,NA,0,0,0,1,0,0,,"habian muchas aves que procesar solo tomamos informacion de viruela, anillamos ",,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,FUL,SMA1291,U,0,0,9.24,6.7,5.1,18.41,61,13.62,R,NA,NA,0,A,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,PAR,SMA1292,U,0,0,8.42,7.04,5.24,19.07,59,10.89,U,NA,NA,0,0,0,0,0,0,,,,,,,,,
2,7,2023,38,7-Feb-23,Puerto Ayora,arida,3,Barranco,-0.7386212,-90.3017273,0,6:15,8:30,0:00,2,NA,NA,clear,YT,SCA,SM1795,M,1,CP1,15.41,9.53,7.45,17.45,69,15.22,I,A,9.45,0,0,1,1,1,0,,,,,,,,,
